player_id,primary_cluster,prob_cluster_0,prob_cluster_1,prob_cluster_2,prob_cluster_3,prob_cluster_4,prob_cluster_5,prob_cluster_6,prob_cluster_7,prob_cluster_8,prob_cluster_9
815376,3,0.0,1.4446116828283585e-295,0.0,1.0,0.0,0.0,0.0,1.9554917041119333e-129,0.0,0.0
817390,8,0.0,5.725425603832803e-190,1.9866821785619585e-20,1.8926556232614366e-212,1.1513665030608256e-191,9.797012478861231e-69,1.2048718563200325e-141,0.0,1.0,6.542295550722207e-139
827695,0,1.0,0.0,0.0,0.0,4.788219550799522e-43,0.0,0.0,0.0,0.0,1.6079878303507457e-290
832504,5,0.0,7.537754744935957e-42,1.7147046876885602e-227,4.3652036359328464e-117,0.0,1.0,0.0,2.0958582453114853e-157,2.8969864430127066e-48,0.0
23400,2,0.0,6.92845111961322e-235,0.9999998969569912,1.4217786126865454e-234,3.727173478723693e-163,7.139785600177869e-102,3.205603096709652e-87,0.0,1.0304301225845626e-07,2.249197629854146e-105
23875,8,0.0,3.3632695320398626e-116,2.218021735754487e-77,2.268698801776878e-169,1.1303635716527282e-243,2.895843838742262e-22,2.610384441282381e-268,7.908687964250796e-290,1.0,3.1737671859758444e-205
26667,2,0.0,0.0,1.0,2.68022236599402e-284,1.4715589297373994e-134,1.8487472134133942e-179,1.656207738542898e-35,0.0,4.3592453462488725e-45,7.338355774046841e-73
31166,0,1.0,0.0,0.0,0.0,1.2403302345749224e-26,0.0,0.0,0.0,0.0,1.7830616795168817e-236
34537,2,0.0,9.08821567e-316,1.0,2.892718025742702e-279,3.1881571007316626e-139,2.283646014347228e-169,1.3150516051953787e-41,0.0,5.536261695372512e-41,9.17450532754184e-78
36444,5,0.0,2.2699640408789492e-73,6.1691155830704e-129,4.637234241356207e-140,3.515027276601771e-276,0.9999999985892174,0.0,2.507655718917343e-221,1.4107800471731437e-09,2.9582358763532685e-250
43220,5,0.0,2.732433567894731e-41,1.2090842874712172e-228,8.480846003314073e-117,0.0,1.0,0.0,3.0689098126043166e-156,1.2526043813520086e-48,0.0
43600,1,0.0,1.0,0.0,9.34698450514601e-69,0.0,1.0818830304761088e-26,0.0,5.333662920951531e-60,1.0190301040564336e-141,0.0
104562,2,0.0,1.806850297573144e-274,1.0,5.207406492604817e-258,8.87092896743613e-154,1.5804705236399534e-134,6.877442476722605e-65,0.0,2.0279314776799855e-24,7.774212037097233e-94
176458,5,0.0,2.155036802115293e-29,3.980818762860692e-263,1.0313345445727143e-105,0.0,1.0,0.0,2.431916401079929e-133,9.873359834990099e-62,0.0
285230,5,0.0,2.721716127798328e-30,8.596183990847517e-261,2.678873081104232e-106,0.0,1.0,0.0,4.380030475398083e-135,3.6043352408027156e-61,0.0
332866,8,0.0,1.7449951424994672e-107,8.841463313128541e-84,1.114771238223553e-163,3.1333919652154816e-248,5.91883917965385e-17,3.2182308712172474e-283,1.128735451743185e-276,1.0,7.832066057688589e-212
332955,0,1.0,0.0,0.0,0.0,6.678344142498827e-55,0.0,0.0,0.0,0.0,0.0
333674,7,0.0,4.2775623742226967e-47,0.0,2.657262228145751e-17,0.0,1.405012184867119e-246,0.0,1.0,0.0,0.0
333741,5,0.0,3.943205839481229e-30,5.985207442458652e-261,1.9533801884729197e-106,0.0,1.0,0.0,9.026314881007628e-135,5.000345452744256e-61,0.0
333897,2,0.0,3.3448947082503926e-302,1.0,2.293090229328703e-272,1.2283350859210163e-144,5.8687372367323e-158,1.498800068784152e-49,0.0,1.6510169639041464e-35,8.23335459644063e-84
333976,7,0.0,1.863430768100242e-26,0.0,4.520207051837764e-25,0.0,1.0270883246612637e-186,0.0,1.0,0.0,0.0
334330,2,0.0,2.1395234118436456e-238,0.9999999990766213,5.561902807639598e-237,3.42296126806988e-163,1.027224722088629e-104,1.2640949803588843e-85,0.0,9.233757211055647e-10,1.4710363425980597e-105
334668,8,0.0,3.876305709478083e-147,6.837861982173409e-54,3.468515691479886e-189,1.828009700995985e-224,2.2126933506947965e-41,7.930826369747152e-216,0.0,1.0,2.9907136624770624e-179
334669,6,0.0,0.0,2.2544862179781126e-32,0.0,3.531548093226135e-91,4.1188929006157e-311,1.0,0.0,4.4681643487361406e-119,7.588185530878217e-32
348351,5,0.0,1.6745666961778524e-52,4.3601614191598613e-194,4.2623141618321796e-126,2.4163145e-317,1.0,0.0,2.232166596223328e-178,9.70443861392689e-36,6.552522238447542e-305
348931,1,0.0,0.9999990118769212,0.0,5.471571143529225e-34,0.0,5.471096276707986e-106,0.0,9.881230822193061e-07,5.139634195729373e-285,0.0
404211,6,0.0,0.0,2.3052979065650807e-07,9.0628487e-317,1.3657654383825711e-100,2.8292741136834306e-246,0.9999997694702126,0.0,2.479168244402568e-78,2.765048071460776e-39
609572,5,0.0,3.76523727719109e-47,9.957913836909975e-211,8.041309624347273e-122,0.0,1.0,0.0,9.654326702693253e-168,7.910678041184075e-42,7.3539325e-317
813908,5,0.0,7.65852299751546e-14,5.03416846869415e-308,1.7027764296797387e-89,0.0,0.9999999999999218,0.0,3.551059251389037e-104,2.5194576111908297e-78,0.0
817419,5,0.0,7.90453535284806e-61,2.7481443105408862e-167,3.9195675563820616e-132,3.225982454902985e-302,1.0,0.0,2.716644290953023e-195,1.3697638964086782e-25,1.25952007992464e-284
839428,5,0.0,1.362452105416003e-48,3.76785337985579e-206,5.361369194243563e-123,1e-323,1.0,0.0,1.3709135382883267e-170,2.9085559686877054e-40,7.1766148794e-314
966409,6,0.0,0.0,5.5973343503058075e-77,0.0,2.593695285482075e-54,0.0,0.9929591229353795,0.0,5.724615356854947e-187,0.007040877064621522
1002430,6,0.0,0.0,0.15748332288778574,1.1671841646155614e-308,1.145022427295829e-101,2.12125606728185e-232,0.8425166771122138,0.0,2.2236709893377002e-69,5.610009469189383e-40
1002433,5,0.0,1.0777476131270658e-22,2.0110989738699174e-282,7.415499726051558e-99,0.0,1.0,0.0,1.10602534756418e-120,4.183043640910688e-69,0.0
13962,0,1.0,0.0,0.0,0.0,1.4096040127858932e-31,0.0,0.0,0.0,0.0,3.5851935748768664e-252
18321,7,0.0,3.424444695206525e-48,0.0,9.245272168377333e-17,0.0,1.3458352008507009e-249,0.0,1.0,0.0,0.0
27201,6,0.0,0.0,2.590593639452634e-77,0.0,1.4879991870005477e-55,0.0,0.9992438915902694,0.0,1.786074592471676e-185,0.0007561084097341748
34518,2,0.0,0.0,0.9999999999999503,9.086114287907367e-300,1.2186111647775522e-115,1.2589725151292919e-211,4.9494621579839707e-14,0.0,1.830342336532094e-59,1.174344762740937e-53
36507,8,0.0,6.356216021292722e-118,1.1451213709028179e-76,1.6804299916416307e-170,1.4470361608329055e-242,2.4260932015455775e-23,1.7979335435928346e-265,1.9868899302049712e-292,1.0,1.5186258073169774e-203
43213,8,0.0,1.0884866663461686e-97,2.6870707990334956e-92,1.1739185026677152e-156,3.5077002157755034e-253,3.654727963086109e-11,6.714253466120188e-300,7.462550462508453e-262,0.9999999999634497,6.282681459597527e-219
43292,9,5.850676400979097e-196,0.0,9.487401818564406e-295,0.0,6.825618250088877e-17,0.0,1.8722861310330737e-136,0.0,0.0,1.0
57238,4,2.8946392942489305e-101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.7352992590455968e-37
67246,8,0.0,1.9680808434017742e-196,3.5264470550821273e-16,3.768180689555267e-215,1.3194997031103114e-186,2.571311324115992e-73,6.81837436885674e-132,0.0,1.0,6.0489615250928015e-133
149304,5,0.0,4.5856001132572955e-41,3.1485578799156434e-229,1.3486909566402458e-116,0.0,1.0,0.0,7.289619445619912e-156,6.275800654036255e-49,0.0
153171,0,1.0,0.0,0.0,0.0,5.749617455014046e-45,0.0,0.0,0.0,0.0,3.1143385138880976e-297
153358,3,0.0,3.363260833730216e-113,0.0,1.0,0.0,0.0,0.0,6.423281568475404e-20,0.0,0.0
333561,2,0.0,0.0,0.9999999999998153,4.984969094820899e-300,3.8330459821231608e-115,1.9914877174435213e-211,1.8337937801532942e-13,0.0,5.779044187636878e-60,3.7441810171325715e-53
333600,5,0.0,1.2894788811004379e-34,3.269169164392951e-248,1.7208697073427446e-110,0.0,1.0,0.0,2.360922543639301e-143,2.079950455672613e-56,0.0
333733,5,0.0,2.0080184507682265e-75,1.8563626362684273e-121,3.7985463101485734e-141,1.0276443169874135e-271,0.9999989032768158,0.0,1.1047789658047803e-225,1.096723184443664e-06,1.3596019804170782e-244
333740,1,0.0,0.9999999957563119,0.0,4.229494493396941e-36,0.0,4.6090638555791215e-102,0.0,4.243686568003406e-09,1.162069083010381e-278,0.0
333772,1,0.0,0.9999999738850821,0.0,1.8924888109694947e-35,0.0,1.8073227495159564e-103,0.0,2.6114914997473835e-08,2.4956727403566738e-280,0.0
333910,3,0.0,2.3302519431397383e-129,0.0,1.0,0.0,0.0,0.0,2.6245983159130742e-28,0.0,0.0
333911,3,0.0,3.43579851563314e-124,0.0,1.0,0.0,0.0,0.0,1.4094442615922302e-25,0.0,0.0
334317,7,0.0,2.1952402309683232e-62,0.0,1.7174076345681094e-08,0.0,3.2889325380308314e-292,0.0,0.9999999828259264,0.0,0.0
334329,5,0.0,6.864999689911662e-27,1.0888021101462524e-270,4.148068179633847e-103,0.0,1.0,0.0,1.3906720069542836e-128,1.1260655135664317e-64,0.0
334365,6,0.0,0.0,2.5037727978092765e-48,0.0,2.0830315928442425e-81,0.0,1.0,0.0,6.441462054375913e-144,3.2549794760063495e-24
559447,2,0.0,0.0,1.0,8.703205952830544e-298,2.759705897237025e-117,3.664977795117041e-207,6.023205116234547e-16,0.0,5.46025446203854e-58,1.5898976388475623e-55
600930,2,0.0,1.876767600368622e-306,1.0,1.865331434732114e-274,5.605127264594351e-143,1.0467332058389043e-161,1.7835320762158815e-47,0.0,7.504919137023229e-37,9.2146152507314e-82
622841,1,0.0,1.0,0.0,3.1894588097898724e-64,0.0,5.913526469277838e-41,0.0,1.1456483902273025e-49,6.855066139521707e-168,0.0
627154,8,0.0,1.7912866001229332e-186,7.846880680392403e-23,9.24484932245449e-211,7.712926381280813e-195,1.773162254750163e-66,1.3316095610935454e-148,0.0,1.0,7.617787866767032e-143
628872,3,0.0,8.930335246621796e-208,0.0,1.0,0.0,0.0,0.0,2.8731467000700207e-73,0.0,0.0
629607,8,0.0,4.2683326892901725e-92,1.2404381012998125e-97,1.5040980104628897e-152,1.5872346888974404e-255,7.611830494673096e-08,3.2083842995084e-311,1.872837568473881e-253,0.9999999238816983,1.6836685470638765e-222
814496,7,0.0,1.0378509097637316e-38,0.0,5.1369910066786595e-21,0.0,5.2768065754300624e-222,0.0,1.0,0.0,0.0
1002931,1,0.0,1.0,0.0,2.9302170530044054e-71,0.0,8.142033885782528e-18,0.0,1.0078514313317776e-66,1.5912878971981748e-124,0.0
1002932,2,0.0,0.0,1.0,5.1636677642867556e-294,1.0152636224394889e-123,5.118186176694698e-198,2.385277065970222e-23,0.0,9.709365350893066e-54,9.42355487433357e-62
24769,3,0.0,1.9235037659801528e-137,0.0,1.0,0.0,0.0,0.0,1.1409061494408691e-32,0.0,0.0
27107,8,0.0,5.658976153691629e-125,1.2496175680825955e-70,1.650708843717771e-175,1.1559771357995276e-238,1.564559476040455e-27,4.0141656908427314e-253,4.9365461029808025e-303,1.0,4.208749776958725e-198
27171,1,0.0,0.9999995548593428,0.0,1.2609702486738515e-73,0.0,4.451406583094757e-07,0.0,3.071183422593566e-75,4.1483088745434057e-103,0.0
27172,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.814871293262341e-165,0.0,0.0
30601,0,1.0,0.0,0.0,0.0,2.095932542121567e-35,0.0,0.0,0.0,0.0,1.1751630475468817e-264
46762,3,0.0,5.45379105000708e-181,0.0,1.0,0.0,0.0,0.0,3.081167600919681e-57,0.0,0.0
67202,5,0.0,2.2684898965804184e-65,2.4315070399424097e-154,2.419655660599086e-135,3.6942011813045204e-293,1.0,0.0,1.5815653092334345e-204,8.117913614805731e-20,3.0537270502404044e-272
69855,2,0.0,9.966271520383e-303,1.0,8.364603752885421e-273,3.5230068976485854e-144,2.878693255800762e-158,5.0182004449160346e-49,0.0,6.355304687493103e-36,2.6837605445643856e-83
123131,6,0.0,0.0,7.708524540440895e-44,0.0,3.921338451696574e-85,0.0,1.0,0.0,1.1989002573014865e-136,3.827205207553191e-27
332769,6,0.0,0.0,2.7079201479061415e-11,1.5e-323,2.4415300823907967e-99,1.655547419258484e-258,0.9999999999729212,0.0,2.2967744964589874e-85,3.954364766208845e-38
332785,9,7.335551857631717e-249,0.0,6.037237034911133e-201,0.0,3.669710053915861e-33,0.0,9.866617315731296e-72,0.0,0.0,1.0
332824,2,0.0,1.02010588979053e-259,1.0,1.4453059282823462e-249,2.1190081448023223e-157,2.804617440703726e-122,7.767322221328323e-74,0.0,4.376004282263372e-18,3.537389822907012e-98
333575,8,0.0,7.243512311982313e-122,3.880784695702238e-73,3.3697111389758125e-173,1.8617729988255124e-240,1.0221181048056264e-25,1.5946282824380183e-258,2.122417935938115e-298,1.0,1.189922630211228e-200
333593,2,0.0,0.0,0.9999999623269538,1.8878661558741846e-303,1.4738015665677542e-109,1.1134280583827026e-220,3.767304534175454e-08,0.0,2.5508173456266547e-63,1.216915362872658e-47
333601,5,0.0,8.952408025626844e-59,8.347932475274246e-175,7.314742831576184e-131,6.670588382682935e-306,1.0,0.0,5.0531727820693835e-191,5.199330792506884e-28,2.899744618871608e-289
333607,1,0.0,0.999998944635176,0.0,5.9761300037779995e-34,0.0,5.311414705882778e-106,0.0,1.0553648243558351e-06,2.987735504845481e-285,0.0
333788,5,0.0,1.462294992143399e-31,1.1664027005940686e-257,1.398407779212066e-107,0.0,1.0,0.0,1.608337172603245e-137,8.707572003730681e-60,0.0
333931,0,1.0,0.0,0.0,0.0,2.4679535798847223e-49,0.0,0.0,0.0,0.0,7.59766625263e-313
334016,5,0.0,3.3821361287817347e-39,3.4999131091149736e-233,7.248312780047081e-115,0.0,1.0,0.0,3.011816807558151e-152,8.444144907156404e-51,0.0
334103,2,0.0,0.0,1.0,6.875972720299425e-297,5.972375965773938e-120,2.7819023145325247e-204,3.7524365289194383e-19,0.0,1.7548979094835924e-56,5.8887586904631344e-58
334238,5,0.0,1.3260874270004865e-69,2.2798736524213074e-141,6.136294845707097e-138,3.782094795585183e-284,0.9999999999999787,0.0,2.442291445965044e-213,1.9536479601670177e-14,1.694867134026772e-260
334273,1,0.0,0.9999999936252308,0.0,2.6578159924945587e-73,0.0,6.374767659610535e-09,0.0,1.1632664244386358e-73,3.0112038748685757e-107,0.0
606784,2,0.0,0.0,0.9999980638541202,2.7894141140366653e-304,6.442077287410751e-108,7.521849791322519e-223,1.936145880390887e-06,0.0,2.5813545947137502e-64,4.741800346355787e-46
606787,2,0.0,7.096933708793131e-218,0.8085274925934305,2.1572542781260403e-224,5.3747364552955634e-167,8.049740981790038e-88,9.579010324650481e-97,0.0,0.1914725074065689,1.0334915543696362e-110
630140,5,0.0,3.1301708130204853e-15,1.875017345703543e-301,6.605609434471746e-91,0.0,1.0,0.0,7.170836119930938e-107,1.50520612326789e-76,0.0
813578,9,7.536770375245845e-277,0.0,7.218598392745901e-159,0.0,1.909890240745788e-40,0.0,4.1222509772090306e-44,0.0,1.0549861647748049e-281,1.0
813579,7,0.0,6.477855729072576e-17,0.0,4.9471210457363644e-27,0.0,6.674225965672367e-160,0.0,1.0,0.0,0.0
818229,8,0.0,3.2051743360035877e-177,4.727000489493778e-30,3.3086635900437845e-206,2.4086894846399473e-202,2.1572422050999456e-60,3.452335746361464e-163,0.0,1.0,1.2439850849895597e-151
1002355,8,0.0,1.558371063776134e-119,5.015439564551529e-74,6.548036377000853e-172,1.103002473422182e-241,3.379332094831472e-24,9.772391551489563e-263,6.820504574556003e-295,1.0,1.2973604692601133e-202
1002438,1,0.0,1.0,0.0,1.61312398805968e-57,0.0,5.611880275885541e-58,0.0,1.1401950682222371e-37,3.6457006082058636e-200,0.0
1002440,9,1.7713717576463717e-213,0.0,3.6462492427710506e-263,0.0,1.2901592424514129e-22,0.0,5.270666261875306e-114,0.0,0.0,1.0
24750,0,1.0,0.0,0.0,0.0,2.831877727111824e-51,0.0,0.0,0.0,0.0,6.0765e-320
25447,1,0.0,1.0,0.0,1.240832582537105e-71,0.0,6.659266156273538e-16,0.0,3.4833308348841123e-68,4.464601919452627e-121,0.0
26265,1,0.0,1.0,0.0,2.117710586602137e-53,0.0,1.3330731342730921e-67,0.0,3.215791011224043e-31,4.186857181046169e-217,0.0
26312,1,0.0,1.0,0.0,7.601457610015987e-69,0.0,8.471752418375522e-27,0.0,4.9521503444714683e-60,4.2669675501750163e-141,0.0
28526,3,0.0,1.0927429770360867e-107,0.0,1.0,0.0,0.0,0.0,4.113853302519471e-17,0.0,0.0
34560,5,0.0,2.1405161731354644e-49,5.813931422427022e-205,2.2713809331433042e-123,4.35e-322,1.0,0.0,2.6368546665516995e-172,1.5557593899991006e-39,1.9569041832698e-311
43192,0,1.0,0.0,0.0,0.0,2.1575069558778088e-62,0.0,0.0,0.0,0.0,0.0
43200,2,0.0,1.9163809888104006e-308,1.0,1.0190975709871601e-275,3.71533902276819e-142,3.913805086849094e-163,9.861429882998974e-46,0.0,4.5573787661226486e-38,6.800701482457677e-81
47134,6,0.0,0.0,2.3872610551298557e-51,0.0,3.4747739995651003e-79,0.0,1.0,0.0,1.8144516372045258e-148,1.787363427479378e-22
57406,7,0.0,5.238912104906795e-36,0.0,4.375684740467527e-22,0.0,6.113094298085791e-214,0.0,1.0,0.0,0.0
67132,2,0.0,4.622942044310486e-305,1.0,4.304520929036169e-274,1.901925440856169e-143,3.061358014474284e-160,1.0764530916012181e-47,0.0,9.427678925708383e-37,2.6331781319748573e-82
333562,1,0.0,0.9999328773750649,0.0,4.78144576878878e-74,0.0,6.712262493822478e-05,0.0,6.750911391098627e-77,1.848777954879193e-99,0.0
333591,7,0.0,0.0035690697265499654,0.0,3.69845113222652e-28,0.0,1.0078667224219258e-122,0.0,0.9964309302734502,2.806460143239e-311,0.0
333626,3,0.0,3.4809229716632924e-211,0.0,1.0,0.0,0.0,0.0,2.388108455678122e-75,0.0,0.0
333628,9,7.2e-322,0.0,2.634636965446542e-90,0.0,2.861219368954152e-50,0.0,3.744653579801848e-06,0.0,2.5079317000039277e-203,0.9999962553464226
333787,2,0.0,0.0,1.0,3.496415198347721e-296,6.848921140422372e-121,2.1505576331247983e-203,9.176061654630737e-20,0.0,7.686216347005259e-56,7.331902248159007e-59
333873,3,0.0,3.057875200055822e-112,0.0,1.0,0.0,0.0,0.0,2.0755721566973705e-19,0.0,0.0
333912,5,0.0,2.0161200900447668e-40,5.930679335389829e-230,6.50984660951488e-116,0.0,1.0,0.0,1.3099845728005284e-154,9.237153979812413e-50,0.0
333932,6,0.0,0.0,4.326181991623952e-14,0.0,8.123157547854287e-99,4.0838545226754195e-265,0.9999999999999574,0.0,1.2157908739942977e-89,8.723162020643712e-38
334256,7,0.0,9.473387214372105e-29,0.0,2.049398032943608e-24,0.0,4.2448103030895417e-193,0.0,1.0,0.0,0.0
460773,8,0.0,4.221641425303415e-199,1.820777400011162e-13,2.2718959334721663e-216,5.505282485283856e-184,5.885174201735443e-75,8.046906008358344e-127,0.0,0.9999999999998153,4.0892433058764465e-130
469493,6,0.0,0.0,5.220601213205906e-56,0.0,4.071275107992555e-76,0.0,1.0,0.0,7.780568048597886e-155,4.666602070417662e-20
813274,1,0.0,1.0,0.0,5.754258357175118e-46,0.0,1.083475661138622e-83,0.0,9.570766765673852e-21,1.9929967999095145e-245,0.0
813275,8,0.0,1.4014396684172691e-192,4.893257109990236e-19,2.1676774725586738e-213,5.566003506564716e-190,9.47476738718443e-71,2.3081775589813847e-138,0.0,1.0,6.796023872180112e-137
819144,4,5.90169034998377e-118,0.0,0.0,0.0,1.0,0.0,4.461439035e-314,0.0,0.0,1.2921882955518083e-23
966421,8,0.0,1.432035803757723e-167,1.3567371797748306e-36,5.5712998905057105e-201,7.373939205887767e-210,3.576120909137334e-54,9.051822612126602e-180,0.0,1.0,3.82328769829747e-161
1002275,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1002277,6,0.0,0.0,6.32777009713824e-13,0.0,3.219965031154106e-99,6.072740888358402e-261,0.9999999999993676,0.0,6.133740822814503e-88,4.124076672308007e-38
1002278,9,1.6380946916511553e-168,0.0,0.0,0.0,2.9990595847981165e-07,0.0,2.6849095679674362e-173,0.0,0.0,0.9999997000940392
1002934,7,0.0,1.0192901702113602e-51,0.0,5.7725699630728844e-15,0.0,3.988194578511775e-260,0.0,0.9999999999999929,0.0,0.0
1002935,2,0.0,1.717983392660952e-222,0.9916078460990209,3.0207957687298064e-227,2.743887478706886e-165,1.8802794565924597e-91,3.6008734879202903e-94,0.0,0.008392153900980102,2.4132436748632365e-108
36619,1,0.0,1.0,0.0,6.453313114710296e-56,0.0,5.103945093050541e-62,0.0,6.213456311262629e-35,3.064465641327185e-207,0.0
163193,6,0.0,0.0,5.766689275493115e-16,0.0,3.693332918732468e-98,5.710570267351524e-270,1.0,0.0,1.0640326141346227e-92,2.894279613772981e-37
176488,1,0.0,1.0,0.0,3.7191717548705655e-62,0.0,9.06980691384533e-47,0.0,1.4076581447438662e-45,1.6747992384749455e-178,0.0
621204,7,0.0,2.1917611669111964e-06,0.0,4.038210748630978e-28,0.0,4.366153132936686e-131,0.0,0.9999978082388313,0.0,0.0
813395,2,0.0,1.832056978944185e-245,0.9999999999989413,3.052420379781873e-241,1.2552779291166715e-161,1.5671523725383087e-110,1.3227778037840878e-81,0.0,1.0612993300272953e-12,1.5005008899180207e-103
31244,5,0.0,1.2000893904212178e-39,2.5120132077863055e-232,2.813839191230161e-115,0.0,1.0,0.0,3.9678585228297165e-153,1.3365832529348743e-50,0.0
36540,6,0.0,0.0,1.6288819242861377e-56,0.0,5.11080848304665e-75,0.0,1.0,0.0,2.283531274949625e-156,3.4279450532442343e-19
622836,8,0.0,1.3612832755713732e-182,1.8557369316862366e-26,1.3318141789646895e-208,2.113932350223146e-198,3.8635558601284294e-64,3.4447642464639112e-155,0.0,1.0,6.655456249869072e-147
813269,3,0.0,4.673694707343821e-142,0.0,1.0,0.0,0.0,0.0,3.4881107324201016e-35,0.0,0.0
840763,5,0.0,1.712662424816461e-69,7.489828454185952e-141,6.90868794939281e-138,6.813141239870474e-285,0.9999999999999858,0.0,3.763278889297371e-213,1.1853707564064875e-14,1.7166235467974211e-261
32855,1,0.0,1.0,0.0,1.6348023512766328e-48,0.0,2.97111331274283e-78,0.0,3.519876449375058e-24,3.4797619733084292e-236,0.0
333700,5,0.0,3.445917348183526e-62,5.274471225169549e-164,3.657767497455107e-133,1.063125873703099e-299,1.0,0.0,5.357040823413601e-198,5.882286677647167e-24,5.274339250509126e-281
25475,1,0.0,1.0,0.0,4.774005765539645e-60,0.0,4.504440256538593e-52,0.0,6.67679251890919e-42,4.996818619358202e-188,0.0
27129,1,0.0,1.0,0.0,2.8902670827243937e-66,0.0,1.937829400335663e-34,0.0,2.4497698972582886e-54,1.4664189732369813e-156,0.0
27348,5,0.0,4.4007391412912244e-79,6.617330405867856e-110,5.588575213958729e-143,1.6342072587575314e-263,0.9375880385205847,0.0,1.7934056060154154e-233,0.06241196147941234,3.942780433501433e-234
34513,8,0.0,2.9238453253785884e-107,2.5191820517369793e-85,2.0544470946627346e-163,5.4170823794779316e-248,7.617431854477422e-17,6.716355647374479e-285,2.428102130856108e-276,1.0,2.4330943439168155e-211
34554,8,0.0,2.6139065045517284e-105,3.860911141987061e-86,3.5837490538736143e-162,2.0398058457393736e-249,1.1943570822930477e-15,6.284878602774276e-287,2.403572417980482e-273,1.0,2.5109452945908964e-213
47133,2,0.0,7.832556839e-314,1.0,4.261644486184784e-278,6.49054510016063e-140,9.27356141064438e-168,8.599300963164628e-43,0.0,3.3850990836663e-40,9.697228781242814e-79
57923,2,0.0,1.7460353506663954e-300,1.0,9.560132210690101e-272,3.9583946505081926e-145,2.152134244486963e-156,3.3859220985479444e-50,0.0,6.509775972799098e-35,4.022226534647224e-84
78115,0,1.0,0.0,0.0,0.0,2.1342798808402315e-48,0.0,0.0,0.0,0.0,1.859483615819395e-309
126073,1,0.0,0.9999999999957723,0.0,1.3685828997722319e-72,0.0,4.227375240300538e-12,0.0,2.887102776244131e-71,4.0845295381478175e-113,0.0
160558,3,0.0,1.070561059061873e-231,0.0,1.0,0.0,0.0,0.0,4.584533142820698e-88,0.0,0.0
224209,5,0.0,1.6584754268105323e-46,6.049101896445514e-211,4.0243821744824284e-121,0.0,1.0,0.0,1.3892757672686915e-166,1.0739857388190535e-42,5.14994e-319
333215,7,0.0,1.2196090384367929e-66,0.0,1.4159744155009187e-05,0.0,2.0027780725668373e-305,0.0,0.9999858402558456,0.0,0.0
333701,7,0.0,5.2933083474998546e-20,0.0,1.721752609686055e-26,0.0,9.876184335935097e-169,0.0,1.0,0.0,0.0
333708,5,0.0,2.639599435951117e-24,1.1514367218779306e-276,2.0388775888298275e-100,0.0,1.0,0.0,9.1535074589301e-124,2.427286178079918e-67,0.0
333712,5,0.0,1.2561333441025019e-07,0.0,1.0556372035840461e-82,0.0,0.9999998743866677,0.0,9.228533132683469e-93,2.0451881652714706e-84,0.0
333836,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5912222804593093e-192,0.0,0.0
333839,5,0.0,7.0232342614973925e-78,3.623627196962648e-113,3.996642772890841e-142,3.110401058877454e-266,0.9981980732792999,0.0,4.976368155123008e-231,0.001801926720700764,9.09742600041076e-238
333840,0,1.0,0.0,0.0,0.0,3.460588296638537e-49,0.0,0.0,0.0,0.0,2.58718811045e-312
333877,5,0.0,6.382985874251883e-08,0.0,8.252281763604357e-83,0.0,0.9999999361701433,0.0,2.564081704065832e-93,1.5396098219171412e-84,0.0
334112,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.2696224688126644e-283,0.0,0.0
334323,5,0.0,4.643422670478976e-77,3.5311689430676593e-116,5.140779555665291e-142,5.641572947070949e-268,0.9998390720367273,0.0,3.454375987511591e-229,0.00016092796327201914,7.938805670299627e-240
334863,3,0.0,5.399479850554671e-245,0.0,1.0,0.0,0.0,0.0,1.9145650501430864e-96,0.0,0.0
606805,6,0.0,0.0,2.1094189537240487e-72,0.0,1.640397708887452e-59,0.0,0.9999994353986383,0.0,4.991781548503223e-180,5.646013587336409e-07
814670,7,0.0,2.0483839322928396e-53,0.0,6.944514764003642e-14,0.0,2.2602725915077938e-265,0.0,0.999999999999929,0.0,0.0
815539,5,0.0,2.212193294324493e-74,8.128399107231907e-126,2.0995463149498817e-140,7.939102249591442e-274,0.9999999663387703,0.0,1.4282693650748324e-223,3.3661228376333145e-08,3.199933794281248e-247
836103,2,0.0,0.0,0.999999999209976,1.4887494509221385e-302,3.41115728331177e-111,2.764752336126056e-218,7.900225505641844e-10,0.0,2.632765560712267e-62,3.0439492511014944e-49
974905,1,0.0,0.9999989726303886,0.0,5.665966825308257e-34,0.0,5.153087006591805e-106,0.0,1.0273696115430333e-06,3.098823971739135e-285,0.0
1002435,0,1.0,0.0,0.0,0.0,9.890301607536846e-64,0.0,0.0,0.0,0.0,0.0
43242,1,0.0,1.0,0.0,2.1948491235771905e-50,0.0,2.1942011044719272e-74,0.0,9.800815603062166e-27,2.469506430023541e-229,0.0
47130,0,1.0,0.0,0.0,0.0,1.8702184545678877e-40,0.0,0.0,0.0,0.0,1.3396514727291505e-281
59793,1,0.0,1.0,0.0,3.348800746769675e-61,0.0,5.290953402623167e-49,0.0,7.025127408735966e-44,1.9102086311818257e-183,0.0
