player_id,passes,carries,goal_threat,receptions,total_actions,team_passes,team_carries,team_goal_threat,team_receptions,team_total_actions,pass_tendency,carry_tendency,goal_threat_tendency,reception_tendency,pass_influence,carry_influence,goal_threat_influence,reception_influence,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31
43220,82885,62971,3390,5627,154873,1425200,1082616,57454,98052,2663322,0.5351804381654646,0.4065976638923505,0.021888902520129396,0.03633299542205549,0.05815674992983441,0.05816559149319796,0.05900372471890556,0.057387916615673315,-101.63346,-102.14468,97.32977,95.684326,101.55559,-103.119545,-99.527626,92.8717,-98.93348,99.24429,-101.991455,-95.690254,-98.789276,-99.43518,-100.84549,-88.18051,-98.72526,95.148155,97.03009,89.96556,98.962166,-101.83689,-96.987366,87.085724,96.32114,100.95371,94.918465,101.96102,101.44003,-92.555916,102.70428,-98.81492
43600,142404,108450,5889,9596,266339,1805452,1365905,75238,124823,3371418,0.5346719781932049,0.40718783204862974,0.022110918791465012,0.03602927096670033,0.07887443144431422,0.0793979083464809,0.07827161806533932,0.07687685763040465,-91.66686,-92.2021,88.6013,86.80022,92.01533,-93.01367,-89.58908,84.38559,-89.914474,89.28884,-91.82745,-85.90209,-89.62708,-90.03623,-90.884476,-79.622894,-89.00596,85.66801,88.02233,82.012405,89.188515,-91.73088,-87.383446,78.68008,87.22732,91.42996,86.10401,91.629585,91.73781,-83.376495,92.65323,-89.48872
104562,36684,27144,1678,3036,68542,960043,724126,39007,69540,1792716,0.5352046920136558,0.39601995856555106,0.024481339908377347,0.044294009512415744,0.03821078847509955,0.037485189041686115,0.04301791986053785,0.04365832614322692,-84.78064,-85.61708,82.04602,80.3791,85.10726,-86.268654,-83.148094,78.148994,-83.27611,82.841194,-85.202415,-79.79974,-83.13097,-83.386185,-84.324715,-73.82422,-82.79159,79.511024,81.71778,76.04277,82.689674,-84.90839,-80.99964,72.91316,80.74739,84.763245,79.89653,84.89792,85.128746,-77.47325,85.96765,-82.776924
176458,141047,106645,6048,9719,263459,1610849,1220389,69286,109569,3010093,0.535366034183687,0.404787841751468,0.022956133591944098,0.0368899904729009,0.08756065900652389,0.08738607116255555,0.08729036168923014,0.0887020963958784,-94.59637,-95.147125,90.799614,89.446976,94.58697,-96.0395,-92.62502,86.66071,-92.29785,92.29631,-94.68756,-88.81517,-91.948265,-92.627945,-93.9019,-82.02841,-92.0083,88.287796,90.26428,84.15442,91.91007,-94.80824,-90.39475,80.988945,89.81898,94.1534,88.478386,94.84584,94.7126,-85.92191,95.67789,-92.054184
285230,87121,65499,3739,6017,162376,1159173,871228,48782,79571,2158754,0.5365386510321722,0.40337857811499234,0.023026801990441936,0.03705596886239346,0.07515789273904758,0.07518009063069599,0.07664712393915789,0.0756180015332219,-96.52719,-97.804634,93.45886,91.57788,96.90219,-98.39407,-94.87809,88.895195,-94.93532,94.329094,-97.165405,-91.31412,-94.92234,-95.31076,-96.39643,-84.32462,-94.50155,90.62257,93.04726,86.89282,94.41891,-96.7503,-92.32096,83.196815,91.942085,96.6165,91.2969,97.1975,97.29635,-88.37219,97.95608,-94.69674
332866,59746,45189,2403,4198,111536,1171014,885331,49002,82971,2188318,0.5356656146894276,0.405151699899584,0.021544613398364654,0.03763807201262373,0.05102073929090515,0.05104192669182486,0.04903881474225542,0.05059599137047884,-99.57771,-99.966835,95.28801,93.72465,99.36318,-101.015434,-97.53127,90.91167,-96.96469,97.30796,-99.979,-93.66549,-96.91382,-97.450294,-98.69954,-86.369026,-96.86585,93.20488,94.88127,87.940125,96.95688,-99.82799,-95.00394,85.189865,94.311,99.288246,92.93959,99.90852,99.49646,-90.60301,100.74742,-96.68485
332955,165847,125401,6372,10898,308518,1854263,1401764,70796,122558,3449381,0.5375602071840216,0.40646250786015725,0.020653576128459278,0.03532370882736177,0.08944092612536625,0.08945942398292438,0.09000508503305271,0.08892116385711255,-58.947506,-59.995293,57.32058,56.21594,59.64955,-60.433052,-58.627167,54.323357,-58.27123,57.926197,-59.841347,-56.380653,-58.988667,-58.694298,-59.055798,-52.037354,-58.533573,55.891632,57.4153,53.61909,58.053123,-59.534218,-56.558353,51.39689,56.244396,59.800636,56.29237,59.49924,60.089375,-54.79508,60.35767,-57.697174
333674,53793,41440,2101,3724,101058,963070,737843,37661,66306,1804880,0.5322982841536543,0.4100615488135526,0.020790041362385957,0.036850125670407095,0.05585575295669058,0.05616370962386307,0.05578715381960118,0.056163846409073084,-90.66951,-91.15173,87.15448,85.63221,90.77844,-91.96408,-88.96765,83.168846,-88.47804,88.545525,-90.9459,-85.26042,-88.47751,-88.887764,-89.92727,-78.70625,-88.16174,84.94996,86.79512,80.63916,88.2129,-90.88024,-86.44375,77.88444,86.006294,90.29486,84.889496,90.89984,90.644554,-82.680885,91.711624,-88.22908
333741,17616,14075,713,1172,33576,403187,311730,14729,29388,759034,0.5246604717655469,0.4191982368358351,0.021235406242554204,0.034905885156063854,0.04369188490700345,0.04515125268661983,0.048407902776834814,0.039880223220362054,-89.69101,-89.71137,86.20376,84.23756,89.71348,-90.35453,-87.664795,82.21777,-87.29893,87.19385,-90.016426,-84.42448,-87.41379,-87.81193,-88.58802,-77.76772,-86.62076,83.9139,85.92594,79.10896,87.35369,-89.4659,-85.175606,77.046036,84.868904,89.09023,83.87351,89.439766,88.70107,-81.95705,90.47654,-87.13717
333897,78301,61211,3051,5003,147566,1203785,922977,49313,75867,2251942,0.5306168087499831,0.41480422319504495,0.02067549435506824,0.03390347369990377,0.06504566845408441,0.06631909570877714,0.06187009510676698,0.0659443499808876,-97.11159,-98.077255,93.12893,91.44193,97.0138,-98.51061,-95.37094,88.82029,-94.43816,94.68397,-97.92779,-92.12329,-94.66473,-95.176605,-96.71568,-84.600586,-94.38195,91.14276,92.80476,86.04273,95.03932,-97.24536,-92.90124,83.593925,91.99575,96.44526,90.95513,97.74189,97.00022,-88.952095,98.220535,-94.69264
333976,76808,57644,2722,5255,142429,1451465,1097163,54285,98798,2701711,0.5392721987797429,0.4047209486832036,0.019111276495657484,0.036895576041396067,0.052917569490135825,0.05253913958090092,0.050142765036382056,0.053189335816514506,-91.27064,-91.93243,88.121475,86.53118,91.66512,-92.78534,-89.39344,83.99201,-89.51465,89.011696,-91.39815,-85.68644,-89.22125,-89.69768,-90.62585,-79.36231,-88.82387,85.30882,87.59759,81.81578,88.79243,-91.49565,-87.15832,78.38616,86.86695,91.03382,85.75447,91.41499,91.606834,-83.101204,92.32458,-89.152115
334330,100779,76666,4030,6789,188264,1430290,1079128,56900,101329,2667647,0.5353068032125101,0.4072260230314877,0.02140611056813836,0.036061063187863854,0.07046053597522181,0.07104439881089175,0.07082601054481547,0.06699957563974775,-104.38501,-104.845406,99.69442,97.84864,103.98761,-105.39812,-102.09428,95.037384,-101.323814,101.66394,-105.02164,-98.88276,-101.31659,-101.9258,-103.70153,-90.62195,-101.22317,97.672554,99.40771,91.960655,101.798164,-104.43041,-99.5868,89.71752,98.63406,103.506165,97.48926,104.82029,103.90459,-95.2813,105.38306,-101.47823
334668,128425,97162,5301,8875,239763,1437238,1088174,59282,99509,2684203,0.5356331043572194,0.405241842986616,0.022109332966304227,0.0370157196898604,0.08935541643068162,0.08928902914423613,0.08942006005195506,0.08918791265111699,-96.88586,-97.3081,93.44243,91.81194,97.55657,-98.42655,-95.41172,89.11004,-94.93745,94.789055,-97.0188,-90.74258,-95.08392,-95.18421,-95.82325,-84.17952,-94.32724,90.600174,93.11522,86.43585,94.44925,-97.12403,-92.38467,83.47789,92.11861,97.01976,90.9703,96.704575,97.11569,-88.35531,98.18914,-94.15204
334669,93926,70057,3462,6087,173532,1274695,961819,48180,83530,2368224,0.5412604015397736,0.40371228361339695,0.01995021091210843,0.03507710393472097,0.07368507760680006,0.0728380287767241,0.07185554171855542,0.07287202202801389,-99.593895,-99.50686,94.719955,93.45308,99.43233,-100.488945,-97.78127,90.95611,-96.46993,97.31938,-99.69152,-93.30343,-96.841774,-96.977806,-97.976585,-85.988335,-96.37522,93.10984,94.44076,87.37409,96.79058,-99.77871,-94.79977,85.1598,94.0356,99.13837,92.39428,99.61677,98.8104,-90.58207,100.67444,-96.06941
348351,28595,22003,1129,2071,53798,980485,743677,37455,65615,1827232,0.5315253355143313,0.4089928993642886,0.020985910256886873,0.038495854864493105,0.029164138156116615,0.029586769524941606,0.03014283807235349,0.03156290482359217,-90.41202,-90.94959,87.2747,85.48921,90.717674,-91.79953,-88.42213,83.2011,-88.59764,88.14473,-90.67853,-85.006676,-88.34836,-88.73151,-89.74479,-78.5387,-87.8972,84.63195,86.82323,80.73935,88.08198,-90.44001,-86.18437,77.64746,86.062675,90.04254,84.91341,90.44186,90.36771,-82.406975,91.45015,-88.26245
348931,102626,77316,4192,7299,191433,1674946,1268547,71651,118468,3133612,0.5360935679846213,0.40388020874143954,0.021898000867144118,0.038128222406795066,0.06127122904260794,0.060948470967177405,0.05850581289863366,0.06161157443360232,-90.44187,-90.91338,87.21767,85.599304,90.69763,-91.82524,-88.504295,83.15018,-88.57089,88.21428,-90.58714,-84.80245,-88.21703,-88.7112,-89.679214,-78.495384,-87.858154,84.4833,86.72991,80.668396,87.997314,-90.527466,-86.28632,77.5491,86.02205,90.14527,84.83505,90.426125,90.47734,-82.24512,91.438484,-88.12301
404211,127581,96517,4901,8232,237231,1655416,1247588,65681,108775,3077460,0.5377922784121806,0.406848177514743,0.02065918872322757,0.03470035534984888,0.07706884553489877,0.07736287941211362,0.0746182305385119,0.07567915421742129,-94.26754,-94.76282,90.13445,88.88726,94.48524,-95.74274,-92.598625,86.253174,-91.89014,92.26267,-94.47883,-88.712616,-91.71884,-92.09075,-93.42744,-81.72527,-91.764015,88.16695,89.79622,83.561,91.99424,-94.54806,-90.15075,80.9059,89.565865,93.8663,88.024,94.58107,94.25528,-85.7951,95.423836,-91.64091
609572,85194,64233,3254,6279,158960,1279612,967913,48708,90548,2386781,0.5359461499748365,0.4040827881227982,0.020470558631102163,0.03950050327126321,0.06657799395441744,0.06636236934517875,0.06680627412334729,0.06934443610018995,-94.32658,-95.27879,91.29986,89.43602,94.697174,-96.03934,-92.48945,86.90464,-92.71641,92.15203,-94.82732,-88.8635,-92.528114,-92.87505,-93.9107,-82.19077,-92.12097,88.46395,90.93162,84.7031,92.03159,-94.49855,-90.097466,81.11859,89.829765,94.267456,89.008316,94.58929,94.779205,-86.17398,95.59828,-92.22567
813908,68435,51514,2243,4138,126330,1537210,1167156,58619,100899,2863884,0.5417161402675532,0.4077732921712974,0.01775508588617114,0.03275548167497823,0.0445189661789866,0.044136345098684325,0.03826404408127058,0.04101130833804101,-93.214066,-93.91104,90.10505,88.29514,93.509476,-94.74448,-91.17167,85.86188,-91.45724,90.948166,-93.45249,-87.51244,-91.10918,-91.59062,-92.592,-81.02859,-90.6753,87.15226,89.60435,83.41673,90.773026,-93.28605,-88.94636,79.98217,88.744774,92.97217,87.667915,93.3141,93.39824,-84.83753,94.321434,-91.09315
817419,126429,94087,4905,8762,234183,1709800,1276573,66429,115133,3167935,0.5398726636860917,0.40176699418830575,0.02094515827365778,0.037415183851944846,0.07394373610948649,0.07370279647149047,0.07383823330172064,0.07610328923940139,-98.03148,-98.92081,93.706635,92.35178,97.85083,-99.640785,-96.30996,89.42362,-95.53203,95.81952,-98.68993,-92.895744,-95.56478,-95.99884,-97.73935,-85.29437,-95.7718,91.912315,93.41488,87.09496,95.7165,-98.46326,-93.92617,84.21212,92.95749,97.698784,91.77942,98.863434,98.455666,-89.55406,99.39237,-95.53947
839428,90821,68633,3408,6588,169450,1701275,1288563,64702,113791,3168331,0.5359752139274122,0.40503393331366183,0.02011212747123045,0.03887872528769549,0.053384079587368294,0.05326320870613233,0.05267225124416556,0.05789561564622861,-91.17613,-91.87402,88.16778,86.38376,91.55713,-92.62551,-89.25206,83.967186,-89.47927,88.94768,-91.41238,-85.631645,-89.232506,-89.581505,-90.53728,-79.28621,-88.77432,85.30686,87.69848,81.71177,88.7469,-91.27381,-86.98888,78.36969,86.76843,91.02673,85.74011,91.22771,91.39332,-83.09632,92.29161,-89.05998
966409,83798,63223,3691,5916,156628,1632613,1232925,64933,110590,3041061,0.5350128968000613,0.4036506882549736,0.023565390607043442,0.0377710243379217,0.05132753444937655,0.05127886935539469,0.05684320761400213,0.05349489103897278,-92.82726,-93.43115,88.656685,87.351875,92.66725,-94.2179,-90.87942,84.68318,-90.25239,90.73071,-93.47299,-87.838684,-90.215645,-90.84666,-92.405716,-80.70469,-90.28931,86.906494,88.535614,82.14733,90.73847,-93.06288,-88.85339,79.58447,87.990685,92.17425,86.67715,93.38871,92.65381,-84.779655,93.92799,-90.48333
1002430,37282,27870,1818,2631,69601,736608,550463,31163,51410,1369644,0.5356532233732274,0.4004252812459591,0.02612031436329938,0.03780118101751412,0.05061308049871845,0.05063010592900885,0.058338414144979624,0.05117681384944563,-86.60318,-87.53617,83.899155,82.30361,87.122955,-88.29279,-85.13367,79.8044,-85.2454,84.7219,-87.02895,-81.57233,-85.18613,-85.44674,-86.25122,-75.59563,-84.778076,81.227844,83.587,78.02088,84.497116,-86.939674,-82.82018,74.59929,82.4818,86.809425,81.79027,86.90543,87.37558,-79.20136,87.867424,-84.70858
1002433,67114,51300,2358,4129,124901,1237854,949088,48764,78053,2313759,0.5373375713565144,0.4107252944331911,0.01887895213008703,0.03305818208020753,0.0542180257122407,0.054051889814221654,0.04835534410630793,0.05289995259631276,-93.4381,-93.981926,90.22578,88.480255,93.70633,-94.83669,-91.33844,85.98072,-91.57203,91.09156,-93.54158,-87.530464,-91.188805,-91.69876,-92.68233,-81.10476,-90.75331,87.26052,89.68268,83.51076,90.817665,-93.49939,-89.113335,80.118546,88.87407,93.10406,87.67768,93.419136,93.51522,-84.9299,94.46853,-91.17398
13962,161513,119286,6130,9065,295994,1764728,1303715,66921,99177,3234541,0.5456630877652925,0.40300141219078767,0.02070987925430921,0.030625620789610602,0.09152288624649238,0.09149699129027433,0.0916005439249264,0.09140224043881141,-63.965267,-65.16603,62.34858,61.05937,64.878555,-65.712234,-63.66448,58.967976,-63.386265,62.872368,-64.95749,-61.217743,-64.23913,-63.84064,-64.11159,-56.577682,-63.605637,60.735138,62.464935,58.412014,63.012104,-64.68768,-61.32371,55.87312,61.078503,64.98728,61.207294,64.599335,65.39971,-59.509613,65.49495,-62.694996
18321,99124,73606,3785,5649,182164,1818667,1348661,68274,102712,3338314,0.5441470323444808,0.4040644693792407,0.020777980281504578,0.03101051799477394,0.05450365569947659,0.05457709535606057,0.0554383806427044,0.054998442246280865,-99.895294,-100.37974,96.229904,94.30903,100.07958,-101.273125,-97.68522,91.74044,-97.73282,97.37392,-100.113785,-93.88571,-97.44463,-97.89858,-99.066124,-86.68315,-97.01729,93.39587,95.73215,88.964386,97.1846,-99.905334,-95.18085,85.73648,94.908134,99.426,93.675705,99.95512,99.76362,-90.937836,100.9854,-97.37144
27201,60141,46607,2267,3147,112162,1326225,1027633,53932,68500,2476290,0.5361976426953871,0.41553288992706977,0.02021183645084788,0.028057630926695314,0.04534750890685969,0.04535374009982163,0.04203441370614849,0.04594160583941606,-82.13196,-82.72058,78.3247,77.34151,81.89671,-83.07688,-80.79266,74.9442,-79.7144,80.17433,-82.6016,-77.677216,-79.794174,-80.30968,-81.52615,-71.392715,-79.96359,76.79424,78.018234,72.51773,80.16018,-82.38577,-78.69433,70.49138,77.609245,81.82276,76.74723,82.69918,82.02656,-75.09086,83.07932,-79.64652
34518,95237,73551,3421,5489,177698,1380510,1077232,53822,77718,2589282,0.5359486319485869,0.4139101171650778,0.019251764229197853,0.03088948665713739,0.06898682371007817,0.0682777711764968,0.06356136895693211,0.07062713914408503,-87.80579,-88.9674,85.18806,83.39494,88.344734,-89.532814,-86.31837,81.04526,-86.45357,85.8982,-88.46739,-82.89651,-86.40995,-86.75084,-87.59789,-76.738106,-85.90826,82.43971,84.87724,79.13162,85.96398,-87.99256,-83.9843,75.72932,83.73378,87.93449,83.13175,88.25513,88.443665,-80.433815,89.074135,-86.14011
36507,159469,114756,5456,8851,288532,1926708,1390409,68727,106275,3492119,0.5526908627119349,0.3977236493699139,0.018909514369290063,0.030675973548861132,0.08276760152550361,0.08253398820059421,0.07938655841226883,0.08328393319219007,-88.78347,-89.83776,86.241425,84.48359,89.47501,-90.63125,-87.41484,82.00741,-87.5919,86.82646,-89.262146,-83.6429,-87.635414,-87.80261,-88.463196,-77.59791,-86.943375,83.35762,85.82841,80.20285,86.75077,-89.111435,-84.88837,76.59172,84.717735,89.12629,84.0707,89.16559,89.714645,-81.28298,90.17732,-87.0354
43213,134911,104558,5502,7885,252856,1939156,1501403,77692,113006,3631257,0.533548739203341,0.4135080836523555,0.021759420381561048,0.03118375676274243,0.06957201999220279,0.06964019653617316,0.0708181022499099,0.06977505619170664,-95.86406,-96.71651,92.931984,90.93098,96.44959,-97.6271,-94.16981,88.37381,-94.27589,93.60318,-96.28023,-90.17077,-94.34221,-94.42635,-95.21121,-83.55196,-93.58422,89.92153,92.430336,86.0763,93.49555,-96.09462,-91.43457,82.63257,91.337425,96.04259,90.3798,95.99256,96.39091,-87.619705,97.25629,-93.64307
43292,2382,1629,77,219,4307,353463,272404,11605,23925,661397,0.5530531692593452,0.3782214998839099,0.01787787322962619,0.05084745762711865,0.0067390363347790295,0.005980088398114565,0.006635071090047393,0.009153605015673982,-72.43189,-73.140915,69.61404,68.57728,72.538864,-73.74041,-71.36736,66.43075,-70.88836,70.878654,-72.81417,-68.48469,-70.929825,-71.14808,-72.18202,-63.160435,-71.119865,67.81251,69.37523,64.66315,70.660736,-72.83974,-69.494354,62.265034,68.78975,72.76376,68.19309,72.79334,73.06988,-66.2689,73.62159,-70.52584
57238,2261,1444,84,224,4013,220605,163449,6721,17325,408100,0.563418888612011,0.3598305507101919,0.02093197109394468,0.05581858958385248,0.010249087735998731,0.008834560015662378,0.012498140157714626,0.01292929292929293,-67.7614,-68.5638,64.652626,64.266014,67.59134,-68.9253,-67.06163,61.76084,-65.888885,66.41441,-68.38213,-64.1756,-66.02952,-66.57981,-67.63237,-59.10329,-66.56028,63.39254,64.48269,60.473476,66.13987,-68.37179,-65.33841,58.15191,64.14191,68.05028,63.53332,68.55728,68.43819,-62.068848,68.91811,-65.91178
67246,104152,80159,3899,6009,194219,1434146,1103038,55659,86903,2679746,0.5362606130193236,0.412724810651893,0.020075275848397942,0.030939300480385543,0.07262301048847189,0.07267111377849177,0.07005156398785461,0.06914605939956044,-83.07273,-84.05913,80.54665,78.918945,83.47356,-84.610985,-81.61334,76.69903,-81.78168,81.206314,-83.552475,-78.30946,-81.671165,-81.958115,-82.812126,-72.47867,-81.28518,77.934555,80.1679,74.79373,81.15127,-83.22495,-79.46634,71.516556,79.2046,83.21967,78.57239,83.40933,83.677795,-76.0173,84.32578,-81.36763
149304,129675,94051,4432,7427,235585,1860708,1351568,64701,104185,3381162,0.5504382706878621,0.3992232103062589,0.018812742746779295,0.031525776259099685,0.06969121431197157,0.06958658387887254,0.06849971406933432,0.07128665354897538,-100.15501,-100.360886,95.26758,94.07242,99.86379,-101.12483,-98.22674,91.33357,-96.944664,97.76622,-100.42406,-94.3241,-97.206955,-97.72172,-98.95366,-86.72705,-97.01439,93.52002,94.858376,87.97181,97.53421,-100.34134,-95.64554,85.75569,94.63186,99.55758,93.09696,100.56289,99.534195,-91.27335,101.25386,-97.048584
153171,163850,126649,6612,9486,306597,1799720,1391029,72610,104195,3367554,0.534414883381116,0.4130797104994504,0.02156576874529105,0.030939637374142605,0.09104193985731114,0.09104698751787346,0.09106183721250516,0.09104083689236528,-58.14131,-59.1832,56.54385,55.448795,58.830467,-59.59887,-57.821106,53.577927,-57.46868,57.068394,-58.998512,-55.602825,-58.14319,-57.891834,-58.256813,-51.32054,-57.693134,55.117348,56.572655,52.89551,57.248245,-58.72401,-55.791477,50.685295,55.501427,58.94327,55.522057,58.71075,59.25489,-54.03108,59.507946,-56.912243
153358,169817,123725,6471,9359,309372,2189080,1599277,81025,120839,3990221,0.5489087570950183,0.39992306996108246,0.0209165664636748,0.030251606480224454,0.0775745975478283,0.07736308344333095,0.07986423943227398,0.07745016095796886,-104.63273,-105.29422,100.48242,98.71724,104.75321,-106.087364,-102.527016,95.8533,-102.153175,102.13603,-105.04091,-98.65227,-101.99066,-102.551544,-103.92084,-90.91323,-101.76733,97.86917,100.07001,93.09612,102.02391,-104.794365,-99.935684,89.888916,99.23571,104.19273,98.08218,105.041725,104.62417,-95.41864,105.788025,-102.03348
333561,113508,80702,4304,6329,204843,1436817,1017311,53140,80817,2588085,0.5541219372885576,0.39397001606108095,0.021011213465922683,0.030896833184438813,0.0789996220813089,0.07932874017876539,0.08099360180654874,0.07831273123229024,-93.06593,-94.05983,90.24275,88.31834,93.55648,-94.8447,-91.330376,85.759735,-91.625534,90.9226,-93.53925,-87.696106,-91.56397,-91.78664,-92.676216,-81.17567,-91.00784,87.37763,89.83346,83.79167,90.79274,-93.305435,-88.842094,80.14306,88.67857,93.165634,87.89557,93.34082,93.734566,-85.08773,94.39165,-91.06594
333600,87313,64222,3587,5453,160575,1544997,1156306,56983,90440,2848726,0.5437521407442005,0.3999501790440604,0.022338471119414605,0.03395920909232446,0.05651337834312947,0.05554066138202171,0.06294859870487689,0.060294117647058824,-89.219025,-90.04161,86.17835,84.486595,89.407684,-90.698555,-87.40934,82.07559,-87.511055,87.122574,-89.60482,-84.0405,-87.35261,-87.748474,-88.83544,-77.6514,-87.1542,83.55677,85.811035,79.84086,86.956726,-89.33422,-85.22532,76.66351,84.90677,89.15095,84.04803,89.45959,89.5826,-81.45993,90.43357,-87.12702
333733,118829,87947,4630,6963,218369,2045988,1499646,77350,115521,3738505,0.5441660675279,0.40274489510873795,0.021202643232326932,0.031886394131035084,0.05807903076655386,0.05864517359430159,0.05985778926955398,0.060274755239307136,-85.89375,-86.807396,83.23266,81.60122,86.362976,-87.499725,-84.4448,79.18282,-84.51907,83.98146,-86.38014,-80.9396,-84.51556,-84.71013,-85.520645,-74.95107,-84.042725,80.58092,82.9197,77.33407,83.836754,-86.158,-82.12163,74.0057,81.805176,86.11259,81.1481,86.15947,86.56132,-78.60755,87.16542,-83.94913
333740,89655,64100,2951,5176,161882,1437495,1019661,50829,81736,2589721,0.5538293324767423,0.3959674330685314,0.018229327534871078,0.0319739069198552,0.062368912587522043,0.06286403030026647,0.05805740817249995,0.06332582949985319,-89.09763,-89.64059,86.10506,84.3412,89.35728,-90.33664,-87.083145,82.04746,-87.31048,86.76625,-89.28152,-83.55345,-87.08882,-87.48484,-88.364914,-77.38956,-86.53826,83.27694,85.55754,79.63109,86.6705,-89.13643,-84.94645,76.4937,84.74134,88.84966,83.69809,89.0451,89.12448,-81.12986,90.09944,-86.91707
333772,125572,92490,4444,6953,229459,2128646,1548754,76735,116494,3870629,0.5472524503288169,0.40307854562252954,0.019367294375029962,0.03030170967362361,0.05899149036523687,0.05971897409143092,0.05791359874894116,0.05968547736364105,-102.24868,-102.883316,98.48231,96.6582,102.54339,-103.8516,-100.09762,93.80029,-100.07957,99.81863,-102.44989,-96.146515,-99.84697,-100.348015,-101.502945,-88.881454,-99.50303,95.58345,98.04113,91.26928,99.538795,-102.415,-97.52103,87.86431,97.14798,101.92247,95.903755,102.438866,102.437874,-93.10643,103.41185,-99.77621
333910,82448,64040,3455,5232,155175,1632687,1263348,67507,98978,3062520,0.5313227001772193,0.41269534396648944,0.022265184469147735,0.033716771387143546,0.050498350265543855,0.050690704382323794,0.05117987764231857,0.05286023156661076,-97.73238,-98.29143,94.14103,92.34623,97.96302,-99.23171,-95.607834,89.68963,-95.63351,95.38589,-97.94421,-91.80682,-95.327286,-95.85187,-96.959755,-84.87704,-94.994995,91.33748,93.682175,87.06294,95.14023,-97.8316,-93.17153,83.9017,92.84691,97.3702,91.59358,97.8212,97.746925,-88.92141,98.80769,-95.31166
333911,131643,97811,5028,7489,241971,1706541,1261582,64506,96336,3128965,0.5440445342623703,0.40422612627133003,0.02077934959147997,0.03094998987481971,0.07714025036609141,0.0775304340106311,0.0779462375592968,0.07773833250290649,-111.53997,-112.267,107.13968,105.162674,111.55782,-113.13415,-109.34724,102.21065,-108.80473,108.871,-112.04542,-105.03234,-108.73097,-109.33083,-110.60341,-96.903244,-108.355034,104.366295,106.670494,98.93701,108.69968,-111.606094,-106.42076,95.67177,105.676735,111.09259,104.39778,111.901405,111.37716,-101.75869,112.721725,-108.59512
334317,145491,113667,5629,8537,273324,1866006,1445842,74458,107396,3493702,0.5323023225183299,0.4158690784563375,0.020594605669461884,0.03123399335587069,0.07796920267137404,0.07861647399923366,0.07559966692632088,0.07949085627025215,-103.19094,-103.8065,99.142456,97.545425,103.22411,-104.68001,-100.95797,94.64236,-100.77406,100.56073,-103.42516,-96.73973,-100.42089,-101.19941,-102.29785,-89.55973,-100.12124,96.34034,98.55085,91.81969,100.32966,-103.38101,-98.53834,88.278145,97.826416,102.70269,96.54227,103.47987,103.18865,-93.83082,104.09844,-100.45519
334329,162869,125697,6582,9410,304558,1877072,1452156,75162,108958,3513348,0.5347717019418304,0.4127194163344913,0.02161164704259944,0.03089723468107881,0.08676758270327403,0.08655888210357565,0.08757084697054363,0.0863635529286514,-92.24872,-92.77576,89.17409,87.420654,92.66541,-93.636696,-90.22513,84.96524,-90.492226,89.875145,-92.32098,-86.42645,-90.22389,-90.66551,-91.43145,-80.16046,-89.54043,86.18134,88.59788,82.59331,89.71738,-92.35478,-87.9567,79.191895,87.77755,92.003136,86.64845,92.221306,92.375175,-83.91336,93.24702,-90.09151
334365,104316,80227,4044,6316,194903,1786376,1383408,72753,106626,3349163,0.5352200838365752,0.4116252700061056,0.02074878272781845,0.03240586342950083,0.05839532102983918,0.05799229150041058,0.05558533668714692,0.05923508337553692,-89.72823,-90.08848,85.379005,84.45258,89.555374,-90.79621,-88.28387,81.910385,-87.02628,87.84784,-90.019684,-84.29717,-87.11163,-87.59437,-88.64877,-77.76116,-87.17606,83.85963,85.14527,78.96702,87.43303,-90.04451,-85.83427,76.702705,84.709404,89.45505,83.531815,90.124275,89.478645,-81.721794,90.644104,-86.701385
559447,115233,89988,4904,7260,217385,1403029,1090384,60357,89265,2643035,0.5300871725280033,0.41395680474733765,0.022559054212572163,0.03339696851208685,0.08213158815676654,0.08252872382573478,0.08124989644945906,0.08133086876155268,-98.44891,-98.39207,93.632576,92.224335,98.21919,-99.4103,-96.37646,89.62123,-95.36016,96.12369,-98.62211,-92.446266,-95.15962,-95.75416,-97.09236,-85.07542,-95.11105,91.97416,93.17781,86.21332,95.74726,-98.63054,-93.80695,84.16787,92.97965,97.629486,91.29369,98.65669,97.636154,-89.38048,99.28073,-95.22175
600930,119140,92869,5202,7339,224550,1720300,1339769,71345,101786,3233200,0.5305722556223558,0.41357826764640393,0.02316633266533066,0.032683144065909595,0.06925536243678428,0.069317173333612,0.07291330857102811,0.07210225374805966,-89.990105,-90.47081,86.860504,85.29727,90.45715,-91.41091,-88.363075,82.833534,-88.2827,88.01512,-90.22147,-84.33363,-88.22973,-88.44244,-89.21638,-78.18489,-87.680336,84.1318,86.586655,80.375534,87.74101,-90.07984,-85.8615,77.423416,85.6247,90.031235,84.605354,89.88379,90.214165,-82.05842,91.16069,-87.59745
